date,market_id,metric_name,primary_value,comparison_value,volume,defect_rate_pct,automation_minutes_saved,quality_score,priority_score
2026-05-25,MKT-ATL,driver_referral_roi,0.65,0.594,48,4.05,31,87,71
2026-05-25,MKT-ATL,rider_referral_roi,-0.256,-0.487,20,4.12,52,97,68
2026-05-25,MKT-ATL,vehicle_exterior_roi,-0.147,-0.281,74,4.2,9,92,67
2026-05-25,MKT-ATL,in_vehicle_roi,0.341,0.211,40,4.61,15,93,60
2026-05-25,MKT-ATL,welcome_drip_roi,-0.618,-0.49,3,4.23,57,83,60
2026-05-25,MKT-ATL,winback_drip_roi,0.235,0.182,8,3.93,63,95,50
2026-05-25,MKT-GSO,paid_search_roi,-0.176,-0.444,52,3.3,46,97,67
2026-05-25,MKT-GSO,paid_social_roi,-0.459,-0.731,72,2.9,21,85,38
2026-05-25,MKT-GSO,organic_social_roi,-0.219,-0.247,3,2.88,32,85,91
2026-05-25,MKT-GSO,driver_referral_roi,0.004,-0.263,21,2.99,64,83,79
2026-05-25,MKT-GSO,rider_referral_roi,-0.641,-0.771,5,2.64,15,94,94
2026-05-25,MKT-GSO,vehicle_exterior_roi,-0.291,-0.176,29,3.2,45,98,93
2026-05-25,MKT-GSO,in_vehicle_roi,-0.544,-0.366,26,2.92,12,97,50
2026-05-25,MKT-GSO,welcome_drip_roi,-0.187,-0.108,4,2.66,11,92,86
2026-05-25,MKT-GSO,winback_drip_roi,-1.0,-0.921,1,3.24,65,89,65
2026-05-26,MKT-DC,paid_search_roi,0.995,0.795,526,0.57,29,84,79
2026-05-26,MKT-DC,paid_social_roi,1.874,1.983,239,1.27,55,92,92
2026-05-26,MKT-DC,organic_social_roi,2.301,2.2,30,1.28,30,92,93
2026-05-26,MKT-DC,driver_referral_roi,1.791,1.952,64,1.15,58,96,80
2026-05-26,MKT-DC,rider_referral_roi,1.57,1.518,40,0.46,43,88,67
2026-05-26,MKT-DC,vehicle_exterior_roi,1.254,0.991,174,1.42,48,88,74
2026-05-26,MKT-DC,in_vehicle_roi,0.16,-0.086,29,1.18,39,95,78
2026-05-26,MKT-DC,welcome_drip_roi,0.516,0.694,8,1.38,9,87,94
2026-05-26,MKT-DC,winback_drip_roi,-0.038,0.011,4,0.54,47,94,51
2026-05-26,MKT-BAL,paid_search_roi,-0.046,0.025,130,1.77,30,98,38
2026-05-26,MKT-BAL,paid_social_roi,1.031,1.09,182,1.37,69,88,95
2026-05-26,MKT-BAL,organic_social_roi,-0.57,-0.545,4,1.7,57,87,60
2026-05-26,MKT-BAL,driver_referral_roi,0.826,0.837,84,0.97,23,97,62
2026-05-26,MKT-BAL,rider_referral_roi,1.054,0.854,50,1.18,23,84,94
2026-05-26,MKT-BAL,vehicle_exterior_roi,0.628,0.353,92,1.72,41,84,59
2026-05-26,MKT-BAL,in_vehicle_roi,2.146,2.142,212,1.19,18,83,62
2026-05-26,MKT-BAL,welcome_drip_roi,1.423,1.571,8,1.34,9,89,41
2026-05-26,MKT-BAL,winback_drip_roi,4.788,4.68,16,0.98,23,86,62
2026-05-26,MKT-NYC,paid_search_roi,1.18,1.076,134,2.11,39,85,56
2026-05-26,MKT-NYC,paid_social_roi,0.094,-0.033,199,2.0,17,85,47
2026-05-26,MKT-NYC,organic_social_roi,0.316,0.266,8,2.5,22,92,89
2026-05-26,MKT-NYC,driver_referral_roi,4.828,4.881,69,2.74,12,88,71
2026-05-26,MKT-NYC,rider_referral_roi,2.519,2.552,90,2.07,55,97,62
2026-05-26,MKT-NYC,vehicle_exterior_roi,1.583,1.49,227,2.2,31,89,75
2026-05-26,MKT-NYC,in_vehicle_roi,0.945,0.749,53,2.04,65,88,77
2026-05-26,MKT-NYC,welcome_drip_roi,2.101,1.927,7,2.43,60,85,73
2026-05-26,MKT-NYC,winback_drip_roi,3.484,3.331,15,2.2,74,96,39
2026-05-26,MKT-MIA,paid_search_roi,1.479,1.308,173,3.13,52,98,72
2026-05-26,MKT-MIA,paid_social_roi,0.129,0.105,340,2.96,19,89,36
2026-05-26,MKT-MIA,organic_social_roi,-1.0,-1.271,2,2.94,63,95,90
2026-05-26,MKT-MIA,driver_referral_roi,0.858,0.756,27,3.48,53,89,41
2026-05-26,MKT-MIA,rider_referral_roi,-0.45,-0.681,13,2.84,69,91,42
2026-05-26,MKT-MIA,vehicle_exterior_roi,3.116,2.837,449,3.08,75,97,71
2026-05-26,MKT-MIA,in_vehicle_roi,0.849,0.783,173,3.74,53,87,39
2026-05-26,MKT-MIA,welcome_drip_roi,-0.333,-0.374,2,3.46,29,94,87
2026-05-26,MKT-MIA,winback_drip_roi,-0.062,-0.275,4,3.48,71,86,54
2026-05-26,MKT-HOU,paid_search_roi,-0.233,-0.34,214,3.62,51,91,42
2026-05-26,MKT-HOU,paid_social_roi,-0.114,0.081,123,3.74,21,93,91
2026-05-26,MKT-HOU,organic_social_roi,0.008,0.048,12,3.62,58,83,85
2026-05-26,MKT-HOU,driver_referral_roi,1.018,1.025,42,4.41,61,87,40
2026-05-26,MKT-HOU,rider_referral_roi,-0.517,-0.694,11,3.98,33,93,64
2026-05-26,MKT-HOU,vehicle_exterior_roi,0.634,0.557,74,3.5,43,85,70
2026-05-26,MKT-HOU,in_vehicle_roi,1.98,1.969,193,3.62,44,95,86
2026-05-26,MKT-HOU,welcome_drip_roi,-1.0,-1.108,1,4.39,18,97,83
2026-05-26,MKT-HOU,winback_drip_roi,-0.292,-0.311,2,3.56,31,98,71
2026-05-26,MKT-DFW,paid_search_roi,0.032,-0.116,193,3.83,42,91,73
2026-05-26,MKT-DFW,paid_social_roi,1.21,1.216,324,4.12,42,98,53
2026-05-26,MKT-DFW,organic_social_roi,0.051,-0.192,15,3.84,54,96,82
2026-05-26,MKT-DFW,driver_referral_roi,0.455,0.565,14,4.13,73,84,59
2026-05-26,MKT-DFW,rider_referral_roi,-0.584,-0.67,9,4.23,22,96,67
2026-05-26,MKT-DFW,vehicle_exterior_roi,-0.33,-0.527,87,4.45,13,98,94
2026-05-26,MKT-DFW,in_vehicle_roi,0.258,0.455,47,3.76,34,89,54
2026-05-26,MKT-DFW,welcome_drip_roi,1.13,1.05,15,4.16,66,95,65
2026-05-26,MKT-DFW,winback_drip_roi,0.402,0.202,7,3.81,13,89,93
2026-05-26,MKT-ATL,paid_search_roi,-0.834,-1.057,30,4.39,50,91,61
2026-05-26,MKT-ATL,paid_social_roi,0.345,0.169,219,4.42,34,95,66
2026-05-26,MKT-ATL,organic_social_roi,0.545,0.32,13,3.93,22,91,71
2026-05-26,MKT-ATL,driver_referral_roi,1.072,0.896,23,4.44,27,89,85
2026-05-26,MKT-ATL,rider_referral_roi,-0.616,-0.847,9,4.68,61,84,44
2026-05-26,MKT-ATL,vehicle_exterior_roi,-0.099,-0.226,99,4.31,9,90,77
2026-05-26,MKT-ATL,in_vehicle_roi,-0.116,-0.138,60,4.13,44,97,54
2026-05-26,MKT-ATL,welcome_drip_roi,0.014,0.07,10,4.81,63,87,47
2026-05-26,MKT-ATL,winback_drip_roi,-0.199,-0.081,6,4.78,78,91,85
2026-05-26,MKT-GSO,paid_search_roi,0.636,0.615,104,3.35,38,84,57
2026-05-26,MKT-GSO,paid_social_roi,-0.211,-0.049,62,2.86,30,96,57
2026-05-26,MKT-GSO,organic_social_roi,-1.0,-1.093,2,3.22,68,96,67
2026-05-26,MKT-GSO,driver_referral_roi,-0.483,-0.369,8,2.72,56,94,51
2026-05-26,MKT-GSO,rider_referral_roi,-0.024,-0.1,17,2.72,80,92,76
2026-05-26,MKT-GSO,vehicle_exterior_roi,-0.528,-0.348,42,3.44,67,87,43
2026-05-26,MKT-GSO,in_vehicle_roi,1.032,0.991,121,3.11,31,88,78
2026-05-26,MKT-GSO,welcome_drip_roi,-0.051,-0.256,5,2.76,12,84,48
2026-05-26,MKT-GSO,winback_drip_roi,-1.0,-0.993,1,2.53,59,83,46
2026-05-27,MKT-DC,paid_search_roi,2.939,3.071,488,0.65,39,97,72
2026-05-27,MKT-DC,paid_social_roi,0.451,0.336,195,1.09,63,92,65
2026-05-27,MKT-DC,organic_social_roi,-0.584,-0.675,5,0.62,52,85,91
2026-05-27,MKT-DC,driver_referral_roi,1.03,1.064,31,1.02,17,98,42
2026-05-27,MKT-DC,rider_referral_roi,4.447,4.182,121,0.79,65,91,60
2026-05-27,MKT-DC,vehicle_exterior_roi,0.639,0.832,183,0.8,32,84,62
2026-05-27,MKT-DC,in_vehicle_roi,3.035,3.071,279,0.82,15,89,69
2026-05-27,MKT-DC,welcome_drip_roi,1.253,1.439,9,0.56,15,83,85
2026-05-27,MKT-DC,winback_drip_roi,-1.0,-1.194,2,1.31,57,93,67
2026-05-27,MKT-BAL,paid_search_roi,-0.176,-0.024,203,1.11,36,98,47
2026-05-27,MKT-BAL,paid_social_roi,0.74,0.913,243,1.27,65,96,80
2026-05-27,MKT-BAL,organic_social_roi,-0.028,-0.007,4,1.53,49,89,81
2026-05-27,MKT-BAL,driver_referral_roi,-0.155,-0.262,25,1.83,78,85,81
2026-05-27,MKT-BAL,rider_referral_roi,0.773,0.828,36,0.98,55,95,36
2026-05-27,MKT-BAL,vehicle_exterior_roi,4.333,4.14,379,1.74,46,98,74
2026-05-27,MKT-BAL,in_vehicle_roi,1.871,1.86,150,0.99,38,91,45
2026-05-27,MKT-BAL,welcome_drip_roi,-0.262,-0.468,5,1.54,59,89,78
2026-05-27,MKT-BAL,winback_drip_roi,2.737,2.795,10,1.63,16,91,35
2026-05-27,MKT-NYC,paid_search_roi,1.616,1.357,146,2.59,14,94,75
2026-05-27,MKT-NYC,paid_social_roi,2.277,2.381,372,2.46,44,92,84
2026-05-27,MKT-NYC,organic_social_roi,0.069,-0.062,11,2.82,45,84,51
2026-05-27,MKT-NYC,driver_referral_roi,0.919,1.023,39,2.86,18,84,53
2026-05-27,MKT-NYC,rider_referral_roi,-0.324,-0.556,5,1.98,79,92,58
2026-05-27,MKT-NYC,vehicle_exterior_roi,0.297,0.431,100,2.07,37,88,64
2026-05-27,MKT-NYC,in_vehicle_roi,-0.481,-0.601,27,2.07,58,93,44
2026-05-27,MKT-NYC,welcome_drip_roi,3.185,3.328,19,2.75,40,88,35
2026-05-27,MKT-NYC,winback_drip_roi,2.014,1.892,7,2.0,32,86,87
2026-05-27,MKT-MIA,paid_search_roi,-0.331,-0.202,93,3.21,79,86,69
2026-05-27,MKT-MIA,paid_social_roi,1.854,1.845,546,2.9,24,86,83
2026-05-27,MKT-MIA,organic_social_roi,-0.678,-0.679,2,2.9,38,84,95
2026-05-27,MKT-MIA,driver_referral_roi,-0.418,-0.365,18,3.74,78,98,54
2026-05-27,MKT-MIA,rider_referral_roi,-0.171,-0.445,31,3.23,8,84,66
2026-05-27,MKT-MIA,vehicle_exterior_roi,1.388,1.457,145,2.84,50,88,46
2026-05-27,MKT-MIA,in_vehicle_roi,1.044,1.066,64,3.21,71,94,76
2026-05-27,MKT-MIA,welcome_drip_roi,-0.366,-0.22,6,2.98,31,93,40
2026-05-27,MKT-MIA,winback_drip_roi,-0.567,-0.448,4,3.44,16,97,88
2026-05-27,MKT-HOU,paid_search_roi,1.168,1.237,416,3.6,16,92,87
2026-05-27,MKT-HOU,paid_social_roi,-0.514,-0.502,129,4.32,21,84,93
2026-05-27,MKT-HOU,organic_social_roi,-0.38,-0.372,4,3.52,25,97,91
2026-05-27,MKT-HOU,driver_referral_roi,1.308,1.144,65,3.79,20,97,58
2026-05-27,MKT-HOU,rider_referral_roi,1.182,0.973,64,4.29,70,89,37
2026-05-27,MKT-HOU,vehicle_exterior_roi,-0.411,-0.213,79,4.11,62,89,53
2026-05-27,MKT-HOU,in_vehicle_roi,0.174,0.216,81,4.01,46,84,45
2026-05-27,MKT-HOU,welcome_drip_roi,1.107,1.216,9,3.79,53,89,84
2026-05-27,MKT-HOU,winback_drip_roi,0.02,-0.152,9,3.9,60,91,52
2026-05-27,MKT-DFW,paid_search_roi,0.136,0.026,380,4.52,37,96,85
2026-05-27,MKT-DFW,paid_social_roi,-0.487,-0.587,48,3.9,58,90,38
2026-05-27,MKT-DFW,organic_social_roi,-0.802,-1.05,2,4.19,31,98,61
2026-05-27,MKT-DFW,driver_referral_roi,1.565,1.647,41,4.44,21,96,72
2026-05-27,MKT-DFW,rider_referral_roi,-0.691,-0.735,10,4.14,79,84,93
2026-05-27,MKT-DFW,vehicle_exterior_roi,0.118,0.039,194,3.82,35,84,87
2026-05-27,MKT-DFW,in_vehicle_roi,0.405,0.293,51,4.0,63,98,69
2026-05-27,MKT-DFW,welcome_drip_roi,0.433,0.27,11,4.54,29,89,87
2026-05-27,MKT-DFW,winback_drip_roi,0.258,0.311,11,3.93,36,88,66
2026-05-27,MKT-ATL,paid_search_roi,-0.597,-0.765,81,4.64,21,86,93
2026-05-27,MKT-ATL,paid_social_roi,-0.54,-0.462,82,4.66,28,93,61
2026-05-27,MKT-ATL,organic_social_roi,-1.0,-1.081,1,4.5,67,88,72
2026-05-27,MKT-ATL,driver_referral_roi,2.296,2.178,116,4.07,66,82,36
2026-05-27,MKT-ATL,rider_referral_roi,-0.257,-0.345,46,4.3,18,91,45
2026-05-27,MKT-ATL,vehicle_exterior_roi,-0.341,-0.619,67,4.6,35,94,48
2026-05-27,MKT-ATL,in_vehicle_roi,-0.536,-0.713,25,4.58,46,94,59
2026-05-27,MKT-ATL,welcome_drip_roi,0.889,0.682,6,4.88,15,85,55
2026-05-27,MKT-ATL,winback_drip_roi,-0.374,-0.552,7,4.33,38,86,42
2026-05-27,MKT-GSO,paid_search_roi,-0.268,-0.483,57,3.09,58,92,45
2026-05-27,MKT-GSO,paid_social_roi,-0.565,-0.408,22,2.57,54,92,61
2026-05-27,MKT-GSO,organic_social_roi,-0.713,-0.989,3,3.34,10,98,37
2026-05-27,MKT-GSO,driver_referral_roi,-0.317,-0.376,15,3.11,32,86,44
2026-05-27,MKT-GSO,rider_referral_roi,0.124,0.125,23,2.53,12,96,74
2026-05-27,MKT-GSO,vehicle_exterior_roi,-0.295,-0.394,38,2.59,68,93,60
2026-05-27,MKT-GSO,in_vehicle_roi,2.297,2.13,170,3.38,69,98,83
2026-05-27,MKT-GSO,welcome_drip_roi,-1.0,-1.035,0,2.9,43,89,68
2026-05-27,MKT-GSO,winback_drip_roi,-1.0,-0.98,2,3.15,72,87,65
2026-05-28,MKT-DC,paid_search_roi,0.402,0.123,157,0.47,14,87,86
2026-05-28,MKT-DC,paid_social_roi,2.184,1.946,613,0.47,66,86,66
2026-05-28,MKT-DC,organic_social_roi,-0.222,-0.425,5,0.94,80,85,56
2026-05-28,MKT-DC,driver_referral_roi,0.222,0.014,18,0.95,71,83,37
2026-05-28,MKT-DC,rider_referral_roi,1.443,1.358,31,0.64,77,91,92
2026-05-28,MKT-DC,vehicle_exterior_roi,0.852,0.68,125,0.53,25,86,87
2026-05-28,MKT-DC,in_vehicle_roi,3.755,3.52,289,1.37,43,90,38
2026-05-28,MKT-DC,welcome_drip_roi,-0.185,-0.006,6,1.04,57,97,81
2026-05-28,MKT-DC,winback_drip_roi,2.694,2.619,20,1.33,12,88,75
2026-05-28,MKT-BAL,paid_search_roi,1.049,1.184,118,1.26,62,83,65
2026-05-28,MKT-BAL,paid_social_roi,1.397,1.137,620,1.71,18,94,36
2026-05-28,MKT-BAL,organic_social_roi,0.37,0.114,7,1.25,51,83,37
2026-05-28,MKT-BAL,driver_referral_roi,2.057,2.158,45,1.76,20,85,48
2026-05-28,MKT-BAL,rider_referral_roi,0.418,0.381,33,1.58,41,94,70
2026-05-28,MKT-BAL,vehicle_exterior_roi,-0.154,-0.058,31,1.67,52,97,85
2026-05-28,MKT-BAL,in_vehicle_roi,1.01,1.153,46,0.98,51,85,64
2026-05-28,MKT-BAL,welcome_drip_roi,0.727,0.563,5,1.79,66,94,76
2026-05-28,MKT-BAL,winback_drip_roi,1.525,1.575,7,1.42,18,97,60
2026-05-28,MKT-NYC,paid_search_roi,0.497,0.586,136,2.34,76,95,52
2026-05-28,MKT-NYC,paid_social_roi,1.708,1.787,379,2.72,33,95,72
2026-05-28,MKT-NYC,organic_social_roi,1.584,1.461,18,2.15,43,84,55
2026-05-28,MKT-NYC,driver_referral_roi,-0.27,-0.174,13,2.66,28,84,77
2026-05-28,MKT-NYC,rider_referral_roi,1.751,1.843,40,1.93,75,95,72
2026-05-28,MKT-NYC,vehicle_exterior_roi,4.341,4.521,448,2.07,49,87,87
2026-05-28,MKT-NYC,in_vehicle_roi,3.928,4.022,314,2.55,35,86,52
2026-05-28,MKT-NYC,welcome_drip_roi,0.686,0.841,5,2.31,71,97,47
2026-05-28,MKT-NYC,winback_drip_roi,2.851,2.854,13,2.62,57,96,41
2026-05-28,MKT-MIA,paid_search_roi,1.788,1.918,685,3.61,31,95,66
2026-05-28,MKT-MIA,paid_social_roi,1.297,1.42,627,3.68,8,96,56
2026-05-28,MKT-MIA,organic_social_roi,-0.019,-0.237,18,3.28,41,96,59
2026-05-28,MKT-MIA,driver_referral_roi,0.183,0.073,43,3.07,15,86,53
2026-05-28,MKT-MIA,rider_referral_roi,-0.523,-0.347,14,3.41,63,85,60
2026-05-28,MKT-MIA,vehicle_exterior_roi,-0.109,-0.103,192,3.27,52,88,83
2026-05-28,MKT-MIA,in_vehicle_roi,-0.111,-0.301,69,3.71,53,85,60
2026-05-28,MKT-MIA,welcome_drip_roi,-0.193,-0.24,5,3.06,73,89,94
2026-05-28,MKT-MIA,winback_drip_roi,0.04,0.013,8,3.77,54,94,65
2026-05-28,MKT-HOU,paid_search_roi,0.53,0.558,174,3.58,16,90,82
2026-05-28,MKT-HOU,paid_social_roi,-0.105,-0.007,320,4.24,44,83,38
2026-05-28,MKT-HOU,organic_social_roi,-0.26,-0.331,5,3.76,78,88,80
2026-05-28,MKT-HOU,driver_referral_roi,-0.062,-0.171,39,4.0,34,89,94
2026-05-28,MKT-HOU,rider_referral_roi,-0.539,-0.639,18,3.91,12,83,59
2026-05-28,MKT-HOU,vehicle_exterior_roi,0.669,0.798,141,4.01,62,89,72
2026-05-28,MKT-HOU,in_vehicle_roi,1.617,1.575,72,3.93,10,92,43
2026-05-28,MKT-HOU,welcome_drip_roi,-0.13,-0.396,7,4.06,57,94,89
2026-05-28,MKT-HOU,winback_drip_roi,0.223,0.045,10,3.76,27,98,95
2026-05-28,MKT-DFW,paid_search_roi,0.116,0.012,244,4.15,79,86,51
2026-05-28,MKT-DFW,paid_social_roi,-0.117,-0.104,73,3.72,55,88,63
2026-05-28,MKT-DFW,organic_social_roi,-0.264,-0.287,10,3.77,24,96,67
2026-05-28,MKT-DFW,driver_referral_roi,0.2,0.149,28,4.02,74,90,44
2026-05-28,MKT-DFW,rider_referral_roi,0.022,-0.065,39,3.77,30,88,86
2026-05-28,MKT-DFW,vehicle_exterior_roi,0.335,0.384,199,3.98,52,98,83
2026-05-28,MKT-DFW,in_vehicle_roi,1.195,1.303,198,4.01,16,83,81
2026-05-28,MKT-DFW,welcome_drip_roi,0.898,0.631,8,4.07,73,93,95
2026-05-28,MKT-DFW,winback_drip_roi,0.543,0.356,7,4.59,62,91,82
2026-05-28,MKT-ATL,paid_search_roi,-0.533,-0.795,141,4.32,16,89,86
2026-05-28,MKT-ATL,paid_social_roi,-0.592,-0.803,43,4.91,66,95,68
2026-05-28,MKT-ATL,organic_social_roi,0.453,0.225,12,4.29,13,88,44
2026-05-28,MKT-ATL,driver_referral_roi,1.071,0.891,50,4.61,47,92,59
2026-05-28,MKT-ATL,rider_referral_roi,-0.424,-0.407,22,4.66,50,89,76
2026-05-28,MKT-ATL,vehicle_exterior_roi,0.172,0.225,61,4.63,65,93,40
2026-05-28,MKT-ATL,in_vehicle_roi,-0.273,-0.245,40,4.14,13,87,91
2026-05-28,MKT-ATL,welcome_drip_roi,-1.0,-1.204,1,4.39,77,89,73
2026-05-28,MKT-ATL,winback_drip_roi,-1.0,-1.176,1,3.97,14,88,75
2026-05-28,MKT-GSO,paid_search_roi,-0.39,-0.222,44,3.03,68,86,43
2026-05-28,MKT-GSO,paid_social_roi,-0.524,-0.587,44,2.67,80,85,59
2026-05-28,MKT-GSO,organic_social_roi,-1.0,-1.055,1,3.15,32,86,70
2026-05-28,MKT-GSO,driver_referral_roi,-0.516,-0.517,9,2.74,76,89,58
2026-05-28,MKT-GSO,rider_referral_roi,-0.394,-0.603,10,3.1,61,85,42
2026-05-28,MKT-GSO,vehicle_exterior_roi,-0.283,-0.353,33,3.24,75,82,62
2026-05-28,MKT-GSO,in_vehicle_roi,-0.276,-0.489,21,3.09,57,92,72
2026-05-28,MKT-GSO,welcome_drip_roi,0.532,0.292,3,2.6,50,96,41
2026-05-28,MKT-GSO,winback_drip_roi,0.183,0.007,3,2.83,57,95,83
2026-05-29,MKT-DC,paid_search_roi,0.893,0.906,237,0.56,19,98,66
2026-05-29,MKT-DC,paid_social_roi,2.081,1.875,370,0.71,79,93,44
2026-05-29,MKT-DC,organic_social_roi,-0.471,-0.476,4,1.26,12,85,58
2026-05-29,MKT-DC,driver_referral_roi,0.018,-0.116,30,0.78,34,89,65
2026-05-29,MKT-DC,rider_referral_roi,4.193,4.25,135,1.33,63,97,50
2026-05-29,MKT-DC,vehicle_exterior_roi,0.287,0.297,174,0.65,68,96,93
2026-05-29,MKT-DC,in_vehicle_roi,3.871,4.011,184,1.26,23,94,61
2026-05-29,MKT-DC,welcome_drip_roi,2.59,2.507,8,0.76,44,92,66
2026-05-29,MKT-DC,winback_drip_roi,1.053,1.024,11,0.94,33,90,91
2026-05-29,MKT-BAL,paid_search_roi,-0.365,-0.535,131,1.81,14,82,36
2026-05-29,MKT-BAL,paid_social_roi,0.298,0.174,282,1.48,47,96,47
2026-05-29,MKT-BAL,organic_social_roi,-0.031,0.062,5,1.41,55,89,52
2026-05-29,MKT-BAL,driver_referral_roi,1.242,1.275,30,1.53,52,83,41
2026-05-29,MKT-BAL,rider_referral_roi,1.133,0.862,41,0.88,30,86,88
2026-05-29,MKT-BAL,vehicle_exterior_roi,-0.066,-0.023,109,1.2,44,91,81
2026-05-29,MKT-BAL,in_vehicle_roi,0.701,0.709,180,1.43,50,97,80
2026-05-29,MKT-BAL,welcome_drip_roi,0.927,1.077,8,1.62,31,82,43
2026-05-29,MKT-BAL,winback_drip_roi,-0.413,-0.562,6,1.23,61,86,67
2026-05-29,MKT-NYC,paid_search_roi,0.776,0.931,255,2.72,53,92,57
2026-05-29,MKT-NYC,paid_social_roi,1.406,1.449,170,2.62,54,82,78
2026-05-29,MKT-NYC,organic_social_roi,-0.418,-0.634,3,2.54,13,96,45
2026-05-29,MKT-NYC,driver_referral_roi,0.961,0.774,60,2.79,51,91,61
2026-05-29,MKT-NYC,rider_referral_roi,0.308,0.098,21,2.76,43,85,50
2026-05-29,MKT-NYC,vehicle_exterior_roi,2.458,2.182,195,2.29,30,86,40
2026-05-29,MKT-NYC,in_vehicle_roi,0.702,0.514,85,2.38,54,96,47
2026-05-29,MKT-NYC,welcome_drip_roi,3.901,3.972,20,2.66,57,94,66
2026-05-29,MKT-NYC,winback_drip_roi,-1.0,-1.072,2,2.33,40,83,75
2026-05-29,MKT-MIA,paid_search_roi,0.443,0.181,223,2.97,33,82,53
2026-05-29,MKT-MIA,paid_social_roi,-0.183,-0.018,157,3.72,54,83,37
2026-05-29,MKT-MIA,organic_social_roi,0.915,0.909,8,3.49,42,84,68
2026-05-29,MKT-MIA,driver_referral_roi,3.12,2.864,136,3.62,78,83,59
2026-05-29,MKT-MIA,rider_referral_roi,1.772,1.968,88,3.5,57,90,50
2026-05-29,MKT-MIA,vehicle_exterior_roi,2.689,2.52,383,3.51,38,86,87
2026-05-29,MKT-MIA,in_vehicle_roi,0.258,0.23,58,3.66,8,83,64
2026-05-29,MKT-MIA,welcome_drip_roi,0.177,0.17,7,3.23,30,85,90
2026-05-29,MKT-MIA,winback_drip_roi,0.087,0.096,6,3.7,48,96,84
2026-05-29,MKT-HOU,paid_search_roi,-0.576,-0.488,84,4.3,78,82,58
2026-05-29,MKT-HOU,paid_social_roi,-0.29,-0.144,155,3.6,18,92,47
2026-05-29,MKT-HOU,organic_social_roi,-0.744,-0.977,2,3.75,24,96,47
2026-05-29,MKT-HOU,driver_referral_roi,-0.499,-0.314,24,3.54,47,91,82
2026-05-29,MKT-HOU,rider_referral_roi,0.247,0.056,30,4.17,8,93,48
2026-05-29,MKT-HOU,vehicle_exterior_roi,0.11,-0.137,172,3.54,69,86,80
2026-05-29,MKT-HOU,in_vehicle_roi,0.528,0.261,156,3.95,70,91,61
2026-05-29,MKT-HOU,welcome_drip_roi,-1.0,-1.029,0,4.12,58,87,67
2026-05-29,MKT-HOU,winback_drip_roi,0.693,0.675,9,3.65,65,88,84
2026-05-29,MKT-DFW,paid_search_roi,1.46,1.645,335,4.19,16,93,74
2026-05-29,MKT-DFW,paid_social_roi,-0.396,-0.453,121,4.18,22,92,88
2026-05-29,MKT-DFW,organic_social_roi,-0.548,-0.622,5,4.54,15,96,60
2026-05-29,MKT-DFW,driver_referral_roi,1.051,1.187,62,4.55,50,91,78
2026-05-29,MKT-DFW,rider_referral_roi,0.517,0.24,54,4.13,68,94,89
2026-05-29,MKT-DFW,vehicle_exterior_roi,0.249,0.17,90,3.87,33,91,44
2026-05-29,MKT-DFW,in_vehicle_roi,-0.319,-0.372,56,3.75,59,90,84
2026-05-29,MKT-DFW,welcome_drip_roi,-1.0,-1.123,0,4.05,64,87,69
2026-05-29,MKT-DFW,winback_drip_roi,-1.0,-1.274,2,3.77,8,89,58
2026-05-29,MKT-ATL,paid_search_roi,-0.151,-0.292,97,4.52,23,94,53
2026-05-29,MKT-ATL,paid_social_roi,-0.028,0.054,229,4.28,29,85,47
2026-05-29,MKT-ATL,organic_social_roi,-0.453,-0.644,10,3.99,80,95,64
2026-05-29,MKT-ATL,driver_referral_roi,1.321,1.331,46,4.01,42,83,55
2026-05-29,MKT-ATL,rider_referral_roi,1.539,1.557,104,4.49,33,98,76
2026-05-29,MKT-ATL,vehicle_exterior_roi,-0.015,0.131,103,4.53,62,92,95
2026-05-29,MKT-ATL,in_vehicle_roi,0.302,0.2,124,4.02,59,93,66
2026-05-29,MKT-ATL,welcome_drip_roi,1.397,1.309,6,4.53,40,96,70
2026-05-29,MKT-ATL,winback_drip_roi,-0.551,-0.816,2,4.56,20,92,71
2026-05-29,MKT-GSO,paid_search_roi,0.057,-0.063,45,3.22,16,95,43
2026-05-29,MKT-GSO,paid_social_roi,-0.085,-0.301,127,2.89,66,91,86
2026-05-29,MKT-GSO,organic_social_roi,-0.69,-0.891,2,2.64,20,83,40
2026-05-29,MKT-GSO,driver_referral_roi,-0.552,-0.768,7,3.49,22,93,66
2026-05-29,MKT-GSO,rider_referral_roi,-0.539,-0.439,7,2.84,28,90,48
2026-05-29,MKT-GSO,vehicle_exterior_roi,0.515,0.4,123,3.21,12,94,83
2026-05-29,MKT-GSO,in_vehicle_roi,0.803,0.634,107,2.84,23,91,93
2026-05-29,MKT-GSO,welcome_drip_roi,0.216,0.009,2,3.37,53,83,37
2026-05-29,MKT-GSO,winback_drip_roi,-1.0,-0.823,1,2.99,39,86,85
2026-05-30,MKT-DC,paid_search_roi,0.022,0.031,99,0.68,42,91,42
2026-05-30,MKT-DC,paid_social_roi,3.365,3.205,368,1.13,74,90,40
2026-05-30,MKT-DC,organic_social_roi,-0.603,-0.723,4,0.54,51,86,50
2026-05-30,MKT-DC,driver_referral_roi,2.806,2.979,110,0.64,43,83,82
2026-05-30,MKT-DC,rider_referral_roi,1.533,1.47,30,1.17,49,91,76
2026-05-30,MKT-DC,vehicle_exterior_roi,0.385,0.463,101,0.84,80,82,83
2026-05-30,MKT-DC,in_vehicle_roi,1.504,1.453,137,0.58,65,92,50
